country,year,oil_refining_capacity,region
Algeria,1965,54.22, Africa
Algeria,1966,54.22, Africa
Algeria,1967,54.22, Africa
Algeria,1968,54.22, Africa
Algeria,1969,54.22, Africa
Algeria,1970,57.74, Africa
Algeria,1971,57.74, Africa
Algeria,1972,116.28, Africa
Algeria,1973,116.28, Africa
Algeria,1974,116.28, Africa
Algeria,1975,116.28, Africa
Algeria,1976,116.28, Africa
Algeria,1977,116.28, Africa
Algeria,1978,110, Africa
Algeria,1979,134, Africa
Algeria,1980,440, Africa
Algeria,1981,440, Africa
Algeria,1982,440, Africa
Algeria,1983,440, Africa
Algeria,1984,440, Africa
Algeria,1985,440, Africa
Algeria,1986,434, Africa
Algeria,1987,434, Africa
Algeria,1988,434, Africa
Algeria,1989,434, Africa
Algeria,1990,434, Africa
Algeria,1991,434, Africa
Algeria,1992,434, Africa
Algeria,1993,434, Africa
Algeria,1994,434, Africa
Algeria,1995,434, Africa
Algeria,1996,434, Africa
Algeria,1997,434, Africa
Algeria,1998,434, Africa
Algeria,1999,434, Africa
Algeria,2000,434, Africa
Algeria,2001,434, Africa
Algeria,2002,434, Africa
Algeria,2003,434, Africa
Algeria,2004,442.97, Africa
Algeria,2005,442.97, Africa
Algeria,2006,442.97, Africa
Algeria,2007,442.97, Africa
Algeria,2008,444.5, Africa
Algeria,2009,554.27, Africa
Algeria,2010,554.27, Africa
Algeria,2011,652.35, Africa
Algeria,2012,652.35, Africa
Algeria,2013,646.55, Africa
Algeria,2014,650.86, Africa
Algeria,2015,650.86, Africa
Algeria,2016,650.86, Africa
Algeria,2017,657, Africa
Algeria,2018,657, Africa
Egypt,1965,180.74, Africa
Egypt,1966,180.74, Africa
Egypt,1967,136.16, Africa
Egypt,1968,130.53, Africa
Egypt,1969,80.33, Africa
Egypt,1970,175.4, Africa
Egypt,1971,175.4, Africa
Egypt,1972,175.4, Africa
Egypt,1973,175.4, Africa
Egypt,1974,175.4, Africa
Egypt,1975,200.82, Africa
Egypt,1976,222.91, Africa
Egypt,1977,293.2, Africa
Egypt,1978,314, Africa
Egypt,1979,314, Africa
Egypt,1980,324, Africa
Egypt,1981,361, Africa
Egypt,1982,386, Africa
Egypt,1983,386, Africa
Egypt,1984,433, Africa
Egypt,1985,433, Africa
Egypt,1986,443, Africa
Egypt,1987,523, Africa
Egypt,1988,576, Africa
Egypt,1989,583, Africa
Egypt,1990,583, Africa
Egypt,1991,583, Africa
Egypt,1992,592, Africa
Egypt,1993,633, Africa
Egypt,1994,633, Africa
Egypt,1995,633, Africa
Egypt,1996,645, Africa
Egypt,1997,645, Africa
Egypt,1998,645, Africa
Egypt,1999,645, Africa
Egypt,2000,654, Africa
Egypt,2001,770, Africa
Egypt,2002,810, Africa
Egypt,2003,810, Africa
Egypt,2004,810, Africa
Egypt,2005,810, Africa
Egypt,2006,810, Africa
Egypt,2007,810, Africa
Egypt,2008,810, Africa
Egypt,2009,810, Africa
Egypt,2010,810, Africa
Egypt,2011,810, Africa
Egypt,2012,810, Africa
Egypt,2013,810, Africa
Egypt,2014,810, Africa
Egypt,2015,810, Africa
Egypt,2016,810, Africa
Egypt,2017,810, Africa
Egypt,2018,795, Africa
Morocco,1965,34.14, Africa
Morocco,1966,34.14, Africa
Morocco,1967,34.14, Africa
Morocco,1968,34.14, Africa
Morocco,1969,34.14, Africa
Morocco,1970,34.14, Africa
Morocco,1971,34.14, Africa
Morocco,1972,40.16, Africa
Morocco,1973,48.2, Africa
Morocco,1974,78.32, Africa
Morocco,1975,78.32, Africa
Morocco,1976,78.32, Africa
Morocco,1977,78.32, Africa
Morocco,1978,74, Africa
Morocco,1979,154, Africa
Morocco,1980,154, Africa
Morocco,1981,154, Africa
Morocco,1982,154, Africa
Morocco,1983,154, Africa
Morocco,1984,154, Africa
Morocco,1985,154, Africa
Morocco,1986,154, Africa
Morocco,1987,154, Africa
Morocco,1988,154, Africa
Morocco,1989,154, Africa
Morocco,1990,154, Africa
Morocco,1991,154, Africa
Morocco,1992,154, Africa
Morocco,1993,154, Africa
Morocco,1994,154, Africa
Morocco,1995,154, Africa
Morocco,1996,154, Africa
Morocco,1997,154, Africa
Morocco,1998,154, Africa
Morocco,1999,154, Africa
Morocco,2000,154, Africa
Morocco,2001,154, Africa
Morocco,2002,154, Africa
Morocco,2003,154, Africa
Morocco,2004,154, Africa
Morocco,2005,154, Africa
Morocco,2006,154, Africa
Morocco,2007,155.64, Africa
Morocco,2008,130.53, Africa
Morocco,2009,130.53, Africa
Morocco,2010,130.53, Africa
Morocco,2011,130.53, Africa
Morocco,2012,200.82, Africa
Morocco,2013,200.82, Africa
Morocco,2014,200.82, Africa
Morocco,2015,200.82, Africa
Morocco,2016,200.82, Africa
Morocco,2017,200.82, Africa
Morocco,2018,200.82, Africa
Nigeria,1965,32.13, Africa
Nigeria,1966,32.13, Africa
Nigeria,1967,33.34, Africa
Nigeria,1968,42.17, Africa
Nigeria,1969,42.17, Africa
Nigeria,1970,55.23, Africa
Nigeria,1971,60.25, Africa
Nigeria,1972,60.25, Africa
Nigeria,1973,60.25, Africa
Nigeria,1974,60.25, Africa
Nigeria,1975,60.25, Africa
Nigeria,1976,60.25, Africa
Nigeria,1977,60.25, Africa
Nigeria,1978,160, Africa
Nigeria,1979,160, Africa
Nigeria,1980,210, Africa
Nigeria,1981,210, Africa
Nigeria,1982,260, Africa
Nigeria,1983,260, Africa
Nigeria,1984,260, Africa
Nigeria,1985,261, Africa
Nigeria,1986,270, Africa
Nigeria,1987,270, Africa
Nigeria,1988,275, Africa
Nigeria,1989,385, Africa
Nigeria,1990,385, Africa
Nigeria,1991,385, Africa
Nigeria,1992,385, Africa
Nigeria,1993,385, Africa
Nigeria,1994,240, Africa
Nigeria,1995,310, Africa
Nigeria,1996,385, Africa
Nigeria,1997,275, Africa
Nigeria,1998,275, Africa
Nigeria,1999,355, Africa
Nigeria,2000,270, Africa
Nigeria,2001,395, Africa
Nigeria,2002,340, Africa
Nigeria,2003,335, Africa
Nigeria,2004,250, Africa
Nigeria,2005,345, Africa
Nigeria,2006,150, Africa
Nigeria,2007,150, Africa
Nigeria,2008,250, Africa
Nigeria,2009,110, Africa
Nigeria,2010,211, Africa
Nigeria,2011,336, Africa
Nigeria,2012,336, Africa
Nigeria,2013,336, Africa
Nigeria,2014,339, Africa
Nigeria,2015,339, Africa
Nigeria,2016,339, Africa
Nigeria,2017,339, Africa
Nigeria,2018,344, Africa
Other Africa,1965,216.74, Africa
Other Africa,1966,244.42, Africa
Other Africa,1967,251.12, Africa
Other Africa,1968,287.03, Africa
Other Africa,1969,287.07, Africa
Other Africa,1970,298.08, Africa
Other Africa,1971,309.73, Africa
Other Africa,1972,320.47, Africa
Other Africa,1973,375.8, Africa
Other Africa,1974,446.29, Africa
Other Africa,1975,477.42, Africa
Other Africa,1976,553.13, Africa
Other Africa,1977,571.2, Africa
Other Africa,1978,604, Africa
Other Africa,1979,604, Africa
Other Africa,1980,621, Africa
Other Africa,1981,621, Africa
Other Africa,1982,636, Africa
Other Africa,1983,633, Africa
Other Africa,1984,820, Africa
Other Africa,1985,855, Africa
Other Africa,1986,872, Africa
Other Africa,1987,887, Africa
Other Africa,1988,887, Africa
Other Africa,1989,887, Africa
Other Africa,1990,877, Africa
Other Africa,1991,877, Africa
Other Africa,1992,877, Africa
Other Africa,1993,881, Africa
Other Africa,1994,873, Africa
Other Africa,1995,873, Africa
Other Africa,1996,875, Africa
Other Africa,1997,823, Africa
Other Africa,1998,843, Africa
Other Africa,1999,825, Africa
Other Africa,2000,859, Africa
Other Africa,2001,889, Africa
Other Africa,2002,889, Africa
Other Africa,2003,889, Africa
Other Africa,2004,877, Africa
Other Africa,2005,886, Africa
Other Africa,2006,958, Africa
Other Africa,2007,958, Africa
Other Africa,2008,958, Africa
Other Africa,2009,958, Africa
Other Africa,2010,959, Africa
Other Africa,2011,780, Africa
Other Africa,2012,910, Africa
Other Africa,2013,930, Africa
Other Africa,2014,932, Africa
Other Africa,2015,932, Africa
Other Africa,2016,932, Africa
Other Africa,2017,912, Africa
Other Africa,2018,917, Africa
South Africa,1965,305, Africa
South Africa,1966,395, Africa
South Africa,1967,395, Africa
South Africa,1968,395, Africa
South Africa,1969,395, Africa
South Africa,1970,395, Africa
South Africa,1971,473, Africa
South Africa,1972,473, Africa
South Africa,1973,473, Africa
South Africa,1974,473, Africa
South Africa,1975,473, Africa
South Africa,1976,473, Africa
South Africa,1977,473, Africa
South Africa,1978,473, Africa
South Africa,1979,491, Africa
South Africa,1980,491, Africa
South Africa,1981,491, Africa
South Africa,1982,491, Africa
South Africa,1983,388, Africa
South Africa,1984,324, Africa
South Africa,1985,324, Africa
South Africa,1986,324, Africa
South Africa,1987,324, Africa
South Africa,1988,324, Africa
South Africa,1989,324, Africa
South Africa,1990,324, Africa
South Africa,1991,324, Africa
South Africa,1992,324, Africa
South Africa,1993,380, Africa
South Africa,1994,451, Africa
South Africa,1995,461, Africa
South Africa,1996,464, Africa
South Africa,1997,466, Africa
South Africa,1998,466, Africa
South Africa,1999,476, Africa
South Africa,2000,481, Africa
South Africa,2001,486, Africa
South Africa,2002,505, Africa
South Africa,2003,514, Africa
South Africa,2004,517, Africa
South Africa,2005,520, Africa
South Africa,2006,520, Africa
South Africa,2007,520, Africa
South Africa,2008,520, Africa
South Africa,2009,520, Africa
South Africa,2010,520, Africa
South Africa,2011,520, Africa
South Africa,2012,520, Africa
South Africa,2013,520, Africa
South Africa,2014,520, Africa
South Africa,2015,520, Africa
South Africa,2016,520, Africa
South Africa,2017,520, Africa
South Africa,2018,520, Africa
Australia,1965,462, Asia Pacific
Australia,1966,455, Asia Pacific
Australia,1967,496, Asia Pacific
Australia,1968,543, Asia Pacific
Australia,1969,554, Asia Pacific
Australia,1970,603, Asia Pacific
Australia,1971,624, Asia Pacific
Australia,1972,640, Asia Pacific
Australia,1973,686, Asia Pacific
Australia,1974,689, Asia Pacific
Australia,1975,702, Asia Pacific
Australia,1976,691, Asia Pacific
Australia,1977,715, Asia Pacific
Australia,1978,715, Asia Pacific
Australia,1979,730, Asia Pacific
Australia,1980,723, Asia Pacific
Australia,1981,725, Asia Pacific
Australia,1982,725, Asia Pacific
Australia,1983,725, Asia Pacific
Australia,1984,723, Asia Pacific
Australia,1985,670, Asia Pacific
Australia,1986,659, Asia Pacific
Australia,1987,647, Asia Pacific
Australia,1988,660, Asia Pacific
Australia,1989,662, Asia Pacific
Australia,1990,662, Asia Pacific
Australia,1991,677, Asia Pacific
Australia,1992,694, Asia Pacific
Australia,1993,703, Asia Pacific
Australia,1994,708, Asia Pacific
Australia,1995,730, Asia Pacific
Australia,1996,751, Asia Pacific
Australia,1997,793, Asia Pacific
Australia,1998,810, Asia Pacific
Australia,1999,828, Asia Pacific
Australia,2000,828, Asia Pacific
Australia,2001,815, Asia Pacific
Australia,2002,829, Asia Pacific
Australia,2003,756, Asia Pacific
Australia,2004,763, Asia Pacific
Australia,2005,718, Asia Pacific
Australia,2006,693.8, Asia Pacific
Australia,2007,732.9, Asia Pacific
Australia,2008,733.9, Asia Pacific
Australia,2009,733.9, Asia Pacific
Australia,2010,739.6, Asia Pacific
Australia,2011,742.4, Asia Pacific
Australia,2012,663.4, Asia Pacific
Australia,2013,662.4, Asia Pacific
Australia,2014,536.15, Asia Pacific
Australia,2015,443.1, Asia Pacific
Australia,2016,451.75, Asia Pacific
Australia,2017,453.95, Asia Pacific
Australia,2018,453.95, Asia Pacific
Bangladesh,1965,0, Asia Pacific
Bangladesh,1966,0, Asia Pacific
Bangladesh,1967,0, Asia Pacific
Bangladesh,1968,0, Asia Pacific
Bangladesh,1969,0, Asia Pacific
Bangladesh,1970,0, Asia Pacific
Bangladesh,1971,0, Asia Pacific
Bangladesh,1972,31, Asia Pacific
Bangladesh,1973,31, Asia Pacific
Bangladesh,1974,30, Asia Pacific
Bangladesh,1975,30, Asia Pacific
Bangladesh,1976,31, Asia Pacific
Bangladesh,1977,31, Asia Pacific
Bangladesh,1978,31, Asia Pacific
Bangladesh,1979,31, Asia Pacific
Bangladesh,1980,31, Asia Pacific
Bangladesh,1981,31, Asia Pacific
Bangladesh,1982,31, Asia Pacific
Bangladesh,1983,31, Asia Pacific
Bangladesh,1984,31, Asia Pacific
Bangladesh,1985,31, Asia Pacific
Bangladesh,1986,31, Asia Pacific
Bangladesh,1987,31, Asia Pacific
Bangladesh,1988,31, Asia Pacific
Bangladesh,1989,31, Asia Pacific
Bangladesh,1990,31, Asia Pacific
Bangladesh,1991,31, Asia Pacific
Bangladesh,1992,31, Asia Pacific
Bangladesh,1993,31, Asia Pacific
Bangladesh,1994,31, Asia Pacific
Bangladesh,1995,31, Asia Pacific
Bangladesh,1996,31, Asia Pacific
Bangladesh,1997,34, Asia Pacific
Bangladesh,1998,35, Asia Pacific
Bangladesh,1999,36, Asia Pacific
Bangladesh,2000,36, Asia Pacific
Bangladesh,2001,36, Asia Pacific
Bangladesh,2002,36, Asia Pacific
Bangladesh,2003,36, Asia Pacific
Bangladesh,2004,36, Asia Pacific
Bangladesh,2005,36, Asia Pacific
Bangladesh,2006,36, Asia Pacific
Bangladesh,2007,36, Asia Pacific
Bangladesh,2008,36, Asia Pacific
Bangladesh,2009,39, Asia Pacific
Bangladesh,2010,39, Asia Pacific
Bangladesh,2011,39, Asia Pacific
Bangladesh,2012,40, Asia Pacific
Bangladesh,2013,43, Asia Pacific
Bangladesh,2014,43, Asia Pacific
Bangladesh,2015,43, Asia Pacific
Bangladesh,2016,43, Asia Pacific
Bangladesh,2017,43, Asia Pacific
Bangladesh,2018,43, Asia Pacific
China,1965,241.5, Asia Pacific
China,1966,317.99, Asia Pacific
China,1967,317.99, Asia Pacific
China,1968,462.23, Asia Pacific
China,1969,539.81, Asia Pacific
China,1970,605.38, Asia Pacific
China,1971,768.2, Asia Pacific
China,1972,875.29, Asia Pacific
China,1973,1020.62, Asia Pacific
China,1974,1229.33, Asia Pacific
China,1975,1327.68, Asia Pacific
China,1976,1575.73, Asia Pacific
China,1977,1756.03, Asia Pacific
China,1978,1724.35, Asia Pacific
China,1979,1748.39, Asia Pacific
China,1980,1972.4, Asia Pacific
China,1981,1977.86, Asia Pacific
China,1982,2185.48, Asia Pacific
China,1983,2237.93, Asia Pacific
China,1984,2243.4, Asia Pacific
China,1985,2348.3, Asia Pacific
China,1986,2370.15, Asia Pacific
China,1987,2435.72, Asia Pacific
China,1988,2560.29, Asia Pacific
China,1989,2699.07, Asia Pacific
China,1990,3160.21, Asia Pacific
China,1991,3160.21, Asia Pacific
China,1992,3326.3, Asia Pacific
China,1993,3643.2, Asia Pacific
China,1994,3897.81, Asia Pacific
China,1995,4386.26, Asia Pacific
China,1996,4617.92, Asia Pacific
China,1997,4981.81, Asia Pacific
China,1998,5017.87, Asia Pacific
China,1999,5901.89, Asia Pacific
China,2000,5908.45, Asia Pacific
China,2001,6166.34, Asia Pacific
China,2002,6877.71, Asia Pacific
China,2003,7322.46, Asia Pacific
China,2004,7843.69, Asia Pacific
China,2005,8463.42, Asia Pacific
China,2006,9226.54, Asia Pacific
China,2007,9455.48, Asia Pacific
China,2008,10360.39, Asia Pacific
China,2009,11333.91, Asia Pacific
China,2010,12322.53, Asia Pacific
China,2011,13014.69, Asia Pacific
China,2012,13643.13, Asia Pacific
China,2013,14502.78, Asia Pacific
China,2014,15252.55, Asia Pacific
China,2015,15024.18, Asia Pacific
China,2016,14854.52, Asia Pacific
China,2017,15230.99, Asia Pacific
China,2018,15655.47, Asia Pacific
India,1965,231, Asia Pacific
India,1966,329, Asia Pacific
India,1967,320.15, Asia Pacific
India,1968,366.7, Asia Pacific
India,1969,423.7, Asia Pacific
India,1970,411.63, Asia Pacific
India,1971,415.15, Asia Pacific
India,1972,489, Asia Pacific
India,1973,499, Asia Pacific
India,1974,555, Asia Pacific
India,1975,564, Asia Pacific
India,1976,568, Asia Pacific
India,1977,564, Asia Pacific
India,1978,626, Asia Pacific
India,1979,557, Asia Pacific
India,1980,557, Asia Pacific
India,1981,557, Asia Pacific
India,1982,753, Asia Pacific
India,1983,779, Asia Pacific
India,1984,705, Asia Pacific
India,1985,867, Asia Pacific
India,1986,991, Asia Pacific
India,1987,1059, Asia Pacific
India,1988,1051, Asia Pacific
India,1989,1080, Asia Pacific
India,1990,1122, Asia Pacific
India,1991,1122, Asia Pacific
India,1992,1041, Asia Pacific
India,1993,1069, Asia Pacific
India,1994,1072, Asia Pacific
India,1995,1133, Asia Pacific
India,1996,1210, Asia Pacific
India,1997,1236, Asia Pacific
India,1998,1356, Asia Pacific
India,1999,2190, Asia Pacific
India,2000,2219, Asia Pacific
India,2001,2261, Asia Pacific
India,2002,2303.04, Asia Pacific
India,2003,2292.87, Asia Pacific
India,2004,2558.41, Asia Pacific
India,2005,2558.41, Asia Pacific
India,2006,2871.7, Asia Pacific
India,2007,2983.31, Asia Pacific
India,2008,2992.06, Asia Pacific
India,2009,3574.44, Asia Pacific
India,2010,3703.31, Asia Pacific
India,2011,3794.58, Asia Pacific
India,2012,4278.83, Asia Pacific
India,2013,4319.03, Asia Pacific
India,2014,4319.03, Asia Pacific
India,2015,4307.2, Asia Pacific
India,2016,4620.26, Asia Pacific
India,2017,4699.24, Asia Pacific
India,2018,4971.63, Asia Pacific
Indonesia,1965,225.15, Asia Pacific
Indonesia,1966,228.95, Asia Pacific
Indonesia,1967,238.45, Asia Pacific
Indonesia,1968,238.45, Asia Pacific
Indonesia,1969,243.2, Asia Pacific
Indonesia,1970,269.8, Asia Pacific
Indonesia,1971,342.95, Asia Pacific
Indonesia,1972,342.95, Asia Pacific
Indonesia,1973,342.95, Asia Pacific
Indonesia,1974,342.95, Asia Pacific
Indonesia,1975,342.95, Asia Pacific
Indonesia,1976,449.35, Asia Pacific
Indonesia,1977,449.35, Asia Pacific
Indonesia,1978,427.5, Asia Pacific
Indonesia,1979,427.5, Asia Pacific
Indonesia,1980,426.55, Asia Pacific
Indonesia,1981,424.65, Asia Pacific
Indonesia,1982,424.65, Asia Pacific
Indonesia,1983,424.65, Asia Pacific
Indonesia,1984,814.15, Asia Pacific
Indonesia,1985,823.65, Asia Pacific
Indonesia,1986,823.65, Asia Pacific
Indonesia,1987,823.65, Asia Pacific
Indonesia,1988,822.7, Asia Pacific
Indonesia,1989,822.7, Asia Pacific
Indonesia,1990,822.7, Asia Pacific
Indonesia,1991,822.7, Asia Pacific
Indonesia,1992,822.7, Asia Pacific
Indonesia,1993,822.7, Asia Pacific
Indonesia,1994,941.45, Asia Pacific
Indonesia,1995,941.45, Asia Pacific
Indonesia,1996,941.45, Asia Pacific
Indonesia,1997,1007.95, Asia Pacific
Indonesia,1998,1041.2, Asia Pacific
Indonesia,1999,1070.65, Asia Pacific
Indonesia,2000,1070.65, Asia Pacific
Indonesia,2001,1070.65, Asia Pacific
Indonesia,2002,1004.15, Asia Pacific
Indonesia,2003,1004.15, Asia Pacific
Indonesia,2004,1004.15, Asia Pacific
Indonesia,2005,1004.15, Asia Pacific
Indonesia,2006,1004.15, Asia Pacific
Indonesia,2007,1094.4, Asia Pacific
Indonesia,2008,1094.4, Asia Pacific
Indonesia,2009,1099.24, Asia Pacific
Indonesia,2010,1099.24, Asia Pacific
Indonesia,2011,1099.24, Asia Pacific
Indonesia,2012,1099.24, Asia Pacific
Indonesia,2013,1099.24, Asia Pacific
Indonesia,2014,1099.24, Asia Pacific
Indonesia,2015,1110.64, Asia Pacific
Indonesia,2016,1110.64, Asia Pacific
Indonesia,2017,1110.64, Asia Pacific
Indonesia,2018,1116.36, Asia Pacific
Japan,1965,1917, Asia Pacific
Japan,1966,2102, Asia Pacific
Japan,1967,2214, Asia Pacific
Japan,1968,2613, Asia Pacific
Japan,1969,3029, Asia Pacific
Japan,1970,3504, Asia Pacific
Japan,1971,3904, Asia Pacific
Japan,1972,4635, Asia Pacific
Japan,1973,5140, Asia Pacific
Japan,1974,5377, Asia Pacific
Japan,1975,5567, Asia Pacific
Japan,1976,5643, Asia Pacific
Japan,1977,5643, Asia Pacific
Japan,1978,5643, Asia Pacific
Japan,1979,5643, Asia Pacific
Japan,1980,5643, Asia Pacific
Japan,1981,5643, Asia Pacific
Japan,1982,5643, Asia Pacific
Japan,1983,4724, Asia Pacific
Japan,1984,4724, Asia Pacific
Japan,1985,4724, Asia Pacific
Japan,1986,4619, Asia Pacific
Japan,1987,4461, Asia Pacific
Japan,1988,4324, Asia Pacific
Japan,1989,4324, Asia Pacific
Japan,1990,4324, Asia Pacific
Japan,1991,4505, Asia Pacific
Japan,1992,4636, Asia Pacific
Japan,1993,4802, Asia Pacific
Japan,1994,4862, Asia Pacific
Japan,1995,5006, Asia Pacific
Japan,1996,5006, Asia Pacific
Japan,1997,5056, Asia Pacific
Japan,1998,5144, Asia Pacific
Japan,1999,5087, Asia Pacific
Japan,2000,5010, Asia Pacific
Japan,2001,4704.98, Asia Pacific
Japan,2002,4727.78, Asia Pacific
Japan,2003,4645.13, Asia Pacific
Japan,2004,4531.13, Asia Pacific
Japan,2005,4531.13, Asia Pacific
Japan,2006,4588.43, Asia Pacific
Japan,2007,4650.18, Asia Pacific
Japan,2008,4650.18, Asia Pacific
Japan,2009,4629.75, Asia Pacific
Japan,2010,4290.6, Asia Pacific
Japan,2011,4274.26, Asia Pacific
Japan,2012,4253.57, Asia Pacific
Japan,2013,4122.71, Asia Pacific
Japan,2014,3749.36, Asia Pacific
Japan,2015,3720.86, Asia Pacific
Japan,2016,3600.21, Asia Pacific
Japan,2017,3342.86, Asia Pacific
Japan,2018,3342.86, Asia Pacific
Malaysia,1965,118, Asia Pacific
Malaysia,1966,123, Asia Pacific
Malaysia,1967,124, Asia Pacific
Malaysia,1968,120, Asia Pacific
Malaysia,1969,124, Asia Pacific
Malaysia,1970,125, Asia Pacific
Malaysia,1971,125, Asia Pacific
Malaysia,1972,123, Asia Pacific
Malaysia,1973,123, Asia Pacific
Malaysia,1974,182, Asia Pacific
Malaysia,1975,143, Asia Pacific
Malaysia,1976,168, Asia Pacific
Malaysia,1977,140, Asia Pacific
Malaysia,1978,143, Asia Pacific
Malaysia,1979,158, Asia Pacific
Malaysia,1980,172, Asia Pacific
Malaysia,1981,175, Asia Pacific
Malaysia,1982,175, Asia Pacific
Malaysia,1983,205, Asia Pacific
Malaysia,1984,205, Asia Pacific
Malaysia,1985,209, Asia Pacific
Malaysia,1986,213, Asia Pacific
Malaysia,1987,213, Asia Pacific
Malaysia,1988,213, Asia Pacific
Malaysia,1989,220, Asia Pacific
Malaysia,1990,230, Asia Pacific
Malaysia,1991,235, Asia Pacific
Malaysia,1992,235, Asia Pacific
Malaysia,1993,240, Asia Pacific
Malaysia,1994,350, Asia Pacific
Malaysia,1995,365, Asia Pacific
Malaysia,1996,376, Asia Pacific
Malaysia,1997,376, Asia Pacific
Malaysia,1998,476, Asia Pacific
Malaysia,1999,491, Asia Pacific
Malaysia,2000,572, Asia Pacific
Malaysia,2001,559, Asia Pacific
Malaysia,2002,524, Asia Pacific
Malaysia,2003,527, Asia Pacific
Malaysia,2004,527, Asia Pacific
Malaysia,2005,522, Asia Pacific
Malaysia,2006,528, Asia Pacific
Malaysia,2007,534, Asia Pacific
Malaysia,2008,568, Asia Pacific
Malaysia,2009,572, Asia Pacific
Malaysia,2010,582, Asia Pacific
Malaysia,2011,601, Asia Pacific
Malaysia,2012,606, Asia Pacific
Malaysia,2013,612, Asia Pacific
Malaysia,2014,612, Asia Pacific
Malaysia,2015,612, Asia Pacific
Malaysia,2016,618, Asia Pacific
Malaysia,2017,625, Asia Pacific
Malaysia,2018,625, Asia Pacific
New Zealand,1965,61, Asia Pacific
New Zealand,1966,61, Asia Pacific
New Zealand,1967,61, Asia Pacific
New Zealand,1968,61, Asia Pacific
New Zealand,1969,61, Asia Pacific
New Zealand,1970,61, Asia Pacific
New Zealand,1971,61, Asia Pacific
New Zealand,1972,61, Asia Pacific
New Zealand,1973,61, Asia Pacific
New Zealand,1974,61, Asia Pacific
New Zealand,1975,61, Asia Pacific
New Zealand,1976,61, Asia Pacific
New Zealand,1977,61, Asia Pacific
New Zealand,1978,61, Asia Pacific
New Zealand,1979,61, Asia Pacific
New Zealand,1980,61, Asia Pacific
New Zealand,1981,61, Asia Pacific
New Zealand,1982,61, Asia Pacific
New Zealand,1983,61, Asia Pacific
New Zealand,1984,61, Asia Pacific
New Zealand,1985,61, Asia Pacific
New Zealand,1986,61, Asia Pacific
New Zealand,1987,88, Asia Pacific
New Zealand,1988,88, Asia Pacific
New Zealand,1989,88, Asia Pacific
New Zealand,1990,88, Asia Pacific
New Zealand,1991,88, Asia Pacific
New Zealand,1992,88, Asia Pacific
New Zealand,1993,88, Asia Pacific
New Zealand,1994,88, Asia Pacific
New Zealand,1995,88, Asia Pacific
New Zealand,1996,97, Asia Pacific
New Zealand,1997,97, Asia Pacific
New Zealand,1998,96, Asia Pacific
New Zealand,1999,96, Asia Pacific
New Zealand,2000,96, Asia Pacific
New Zealand,2001,101, Asia Pacific
New Zealand,2002,104, Asia Pacific
New Zealand,2003,104, Asia Pacific
New Zealand,2004,104, Asia Pacific
New Zealand,2005,102, Asia Pacific
New Zealand,2006,102.42, Asia Pacific
New Zealand,2007,102.62, Asia Pacific
New Zealand,2008,102.62, Asia Pacific
New Zealand,2009,135.61, Asia Pacific
New Zealand,2010,135.61, Asia Pacific
New Zealand,2011,135.61, Asia Pacific
New Zealand,2012,135.61, Asia Pacific
New Zealand,2013,135.61, Asia Pacific
New Zealand,2014,135.61, Asia Pacific
New Zealand,2015,135.61, Asia Pacific
New Zealand,2016,135.61, Asia Pacific
New Zealand,2017,135.61, Asia Pacific
New Zealand,2018,135.61, Asia Pacific
Other Asia Pacific,1965,24.7, Asia Pacific
Other Asia Pacific,1966,24.7, Asia Pacific
Other Asia Pacific,1967,24.7, Asia Pacific
Other Asia Pacific,1968,24.7, Asia Pacific
Other Asia Pacific,1969,62.7, Asia Pacific
Other Asia Pacific,1970,62.7, Asia Pacific
Other Asia Pacific,1971,62.7, Asia Pacific
Other Asia Pacific,1972,93, Asia Pacific
Other Asia Pacific,1973,93, Asia Pacific
Other Asia Pacific,1974,96, Asia Pacific
Other Asia Pacific,1975,96, Asia Pacific
Other Asia Pacific,1976,96, Asia Pacific
Other Asia Pacific,1977,136, Asia Pacific
Other Asia Pacific,1978,134, Asia Pacific
Other Asia Pacific,1979,142, Asia Pacific
Other Asia Pacific,1980,178, Asia Pacific
Other Asia Pacific,1981,192, Asia Pacific
Other Asia Pacific,1982,217, Asia Pacific
Other Asia Pacific,1983,226, Asia Pacific
Other Asia Pacific,1984,226, Asia Pacific
Other Asia Pacific,1985,183, Asia Pacific
Other Asia Pacific,1986,183, Asia Pacific
Other Asia Pacific,1987,184, Asia Pacific
Other Asia Pacific,1988,185, Asia Pacific
Other Asia Pacific,1989,185, Asia Pacific
Other Asia Pacific,1990,185, Asia Pacific
Other Asia Pacific,1991,187, Asia Pacific
Other Asia Pacific,1992,187, Asia Pacific
Other Asia Pacific,1993,187, Asia Pacific
Other Asia Pacific,1994,187, Asia Pacific
Other Asia Pacific,1995,145, Asia Pacific
Other Asia Pacific,1996,145, Asia Pacific
Other Asia Pacific,1997,145, Asia Pacific
Other Asia Pacific,1998,145, Asia Pacific
Other Asia Pacific,1999,145, Asia Pacific
Other Asia Pacific,2000,143, Asia Pacific
Other Asia Pacific,2001,143, Asia Pacific
Other Asia Pacific,2002,137, Asia Pacific
Other Asia Pacific,2003,138, Asia Pacific
Other Asia Pacific,2004,171, Asia Pacific
Other Asia Pacific,2005,170.19, Asia Pacific
Other Asia Pacific,2006,170.19, Asia Pacific
Other Asia Pacific,2007,170.19, Asia Pacific
Other Asia Pacific,2008,172.19, Asia Pacific
