country,year,oil_consumption_barrels,region
Brazil,2018,3080.82, S. & Cent. America
Central America,1965,78.48, S. & Cent. America
Central America,1966,79.31, S. & Cent. America
Central America,1967,83.42, S. & Cent. America
Central America,1968,84.86, S. & Cent. America
Central America,1969,90.34, S. & Cent. America
Central America,1970,93.44, S. & Cent. America
Central America,1971,97.9, S. & Cent. America
Central America,1972,106.24, S. & Cent. America
Central America,1973,111.74, S. & Cent. America
Central America,1974,113.37, S. & Cent. America
Central America,1975,125.92, S. & Cent. America
Central America,1976,128.64, S. & Cent. America
Central America,1977,130.93, S. & Cent. America
Central America,1978,132.71, S. & Cent. America
Central America,1979,132.67, S. & Cent. America
Central America,1980,124.76, S. & Cent. America
Central America,1981,123.73, S. & Cent. America
Central America,1982,123.54, S. & Cent. America
Central America,1983,121.9, S. & Cent. America
Central America,1984,119.01, S. & Cent. America
Central America,1985,120.57, S. & Cent. America
Central America,1986,120.66, S. & Cent. America
Central America,1987,129.62, S. & Cent. America
Central America,1988,125.82, S. & Cent. America
Central America,1989,131.81, S. & Cent. America
Central America,1990,135.88, S. & Cent. America
Central America,1991,147.94, S. & Cent. America
Central America,1992,167.47, S. & Cent. America
Central America,1993,179.66, S. & Cent. America
Central America,1994,197.05, S. & Cent. America
Central America,1995,218.41, S. & Cent. America
Central America,1996,212.6, S. & Cent. America
Central America,1997,231.3, S. & Cent. America
Central America,1998,264.79, S. & Cent. America
Central America,1999,262.19, S. & Cent. America
Central America,2000,269.13, S. & Cent. America
Central America,2001,288.37, S. & Cent. America
Central America,2002,288.21, S. & Cent. America
Central America,2003,301.3, S. & Cent. America
Central America,2004,308.33, S. & Cent. America
Central America,2005,307.31, S. & Cent. America
Central America,2006,323.77, S. & Cent. America
Central America,2007,343.4, S. & Cent. America
Central America,2008,342.77, S. & Cent. America
Central America,2009,341.92, S. & Cent. America
Central America,2010,346.73, S. & Cent. America
Central America,2011,366.11, S. & Cent. America
Central America,2012,369.13, S. & Cent. America
Central America,2013,372.11, S. & Cent. America
Central America,2014,386.59, S. & Cent. America
Central America,2015,419.25, S. & Cent. America
Central America,2016,433.91, S. & Cent. America
Central America,2017,435.9, S. & Cent. America
Central America,2018,443.17, S. & Cent. America
Chile,1965,70.52, S. & Cent. America
Chile,1966,77.45, S. & Cent. America
Chile,1967,81.57, S. & Cent. America
Chile,1968,86.06, S. & Cent. America
Chile,1969,92.45, S. & Cent. America
Chile,1970,97.84, S. & Cent. America
Chile,1971,108.04, S. & Cent. America
Chile,1972,114.29, S. & Cent. America
Chile,1973,109.56, S. & Cent. America
Chile,1974,105.07, S. & Cent. America
Chile,1975,92.02, S. & Cent. America
Chile,1976,97.11, S. & Cent. America
Chile,1977,100.02, S. & Cent. America
Chile,1978,108.83, S. & Cent. America
Chile,1979,109.89, S. & Cent. America
Chile,1980,111.3, S. & Cent. America
Chile,1981,115.53, S. & Cent. America
Chile,1982,103.85, S. & Cent. America
Chile,1983,100.36, S. & Cent. America
Chile,1984,100.21, S. & Cent. America
Chile,1985,97.68, S. & Cent. America
Chile,1986,104.42, S. & Cent. America
Chile,1987,109.39, S. & Cent. America
Chile,1988,120.14, S. & Cent. America
Chile,1989,132.93, S. & Cent. America
Chile,1990,140.18, S. & Cent. America
Chile,1991,156.36, S. & Cent. America
Chile,1992,169.05, S. & Cent. America
Chile,1993,184.81, S. & Cent. America
Chile,1994,198.17, S. & Cent. America
Chile,1995,217.74, S. & Cent. America
Chile,1996,231.15, S. & Cent. America
Chile,1997,249.53, S. & Cent. America
Chile,1998,255.77, S. & Cent. America
Chile,1999,259.48, S. & Cent. America
Chile,2000,253.13, S. & Cent. America
Chile,2001,242.31, S. & Cent. America
Chile,2002,251.97, S. & Cent. America
Chile,2003,243.94, S. & Cent. America
Chile,2004,257.41, S. & Cent. America
Chile,2005,266.13, S. & Cent. America
Chile,2006,293.49, S. & Cent. America
Chile,2007,377.1, S. & Cent. America
Chile,2008,389.93, S. & Cent. America
Chile,2009,383.49, S. & Cent. America
Chile,2010,342.64, S. & Cent. America
Chile,2011,371.01, S. & Cent. America
Chile,2012,375.6, S. & Cent. America
Chile,2013,362.48, S. & Cent. America
Chile,2014,353.09, S. & Cent. America
Chile,2015,355.47, S. & Cent. America
Chile,2016,377.02, S. & Cent. America
Chile,2017,368.85, S. & Cent. America
Chile,2018,378.77, S. & Cent. America
Colombia,1965,81.43, S. & Cent. America
Colombia,1966,92.39, S. & Cent. America
Colombia,1967,93.37, S. & Cent. America
Colombia,1968,103.9, S. & Cent. America
Colombia,1969,100.49, S. & Cent. America
Colombia,1970,116.07, S. & Cent. America
Colombia,1971,119.95, S. & Cent. America
Colombia,1972,134.95, S. & Cent. America
Colombia,1973,131.23, S. & Cent. America
Colombia,1974,144.8, S. & Cent. America
Colombia,1975,144.82, S. & Cent. America
Colombia,1976,152.09, S. & Cent. America
Colombia,1977,153.12, S. & Cent. America
Colombia,1978,156.64, S. & Cent. America
Colombia,1979,165.69, S. & Cent. America
Colombia,1980,157.06, S. & Cent. America
Colombia,1981,161.49, S. & Cent. America
Colombia,1982,165.91, S. & Cent. America
Colombia,1983,171.87, S. & Cent. America
Colombia,1984,171.39, S. & Cent. America
Colombia,1985,178.59, S. & Cent. America
Colombia,1986,177.61, S. & Cent. America
Colombia,1987,187.04, S. & Cent. America
Colombia,1988,196.39, S. & Cent. America
Colombia,1989,202.67, S. & Cent. America
Colombia,1990,205.81, S. & Cent. America
Colombia,1991,211.12, S. & Cent. America
Colombia,1992,230.96, S. & Cent. America
Colombia,1993,245.59, S. & Cent. America
Colombia,1994,253.69, S. & Cent. America
Colombia,1995,266.22, S. & Cent. America
Colombia,1996,274.5, S. & Cent. America
Colombia,1997,280.51, S. & Cent. America
Colombia,1998,275.18, S. & Cent. America
Colombia,1999,245.54, S. & Cent. America
Colombia,2000,238.96, S. & Cent. America
Colombia,2001,225.42, S. & Cent. America
Colombia,2002,221.29, S. & Cent. America
Colombia,2003,229.57, S. & Cent. America
Colombia,2004,228.26, S. & Cent. America
Colombia,2005,236.87, S. & Cent. America
Colombia,2006,234.19, S. & Cent. America
Colombia,2007,232.02, S. & Cent. America
Colombia,2008,248.34, S. & Cent. America
Colombia,2009,230, S. & Cent. America
Colombia,2010,256.44, S. & Cent. America
Colombia,2011,275.02, S. & Cent. America
Colombia,2012,295.14, S. & Cent. America
Colombia,2013,297.43, S. & Cent. America
Colombia,2014,316.11, S. & Cent. America
Colombia,2015,332.19, S. & Cent. America
Colombia,2016,345.12, S. & Cent. America
Colombia,2017,340.31, S. & Cent. America
Colombia,2018,342.34, S. & Cent. America
Ecuador,1965,13.39, S. & Cent. America
Ecuador,1966,13.97, S. & Cent. America
Ecuador,1967,15.11, S. & Cent. America
Ecuador,1968,18.01, S. & Cent. America
Ecuador,1969,18.95, S. & Cent. America
Ecuador,1970,21.51, S. & Cent. America
Ecuador,1971,23.88, S. & Cent. America
Ecuador,1972,24.66, S. & Cent. America
Ecuador,1973,27.44, S. & Cent. America
Ecuador,1974,31.35, S. & Cent. America
Ecuador,1975,30.73, S. & Cent. America
Ecuador,1976,34.7, S. & Cent. America
Ecuador,1977,43.56, S. & Cent. America
Ecuador,1978,44.84, S. & Cent. America
Ecuador,1979,47.78, S. & Cent. America
Ecuador,1980,61.88, S. & Cent. America
Ecuador,1981,68.99, S. & Cent. America
Ecuador,1982,75.14, S. & Cent. America
Ecuador,1983,68.84, S. & Cent. America
Ecuador,1984,69.12, S. & Cent. America
Ecuador,1985,85.14, S. & Cent. America
Ecuador,1986,86.42, S. & Cent. America
Ecuador,1987,87.64, S. & Cent. America
Ecuador,1988,86.61, S. & Cent. America
Ecuador,1989,90.73, S. & Cent. America
Ecuador,1990,91.46, S. & Cent. America
Ecuador,1991,102.81, S. & Cent. America
Ecuador,1992,99.67, S. & Cent. America
Ecuador,1993,104.19, S. & Cent. America
Ecuador,1994,113.15, S. & Cent. America
Ecuador,1995,111.01, S. & Cent. America
Ecuador,1996,123.24, S. & Cent. America
Ecuador,1997,140.5, S. & Cent. America
Ecuador,1998,143.34, S. & Cent. America
Ecuador,1999,130.11, S. & Cent. America
Ecuador,2000,136.51, S. & Cent. America
Ecuador,2001,141.1, S. & Cent. America
Ecuador,2002,140.26, S. & Cent. America
Ecuador,2003,144.2, S. & Cent. America
Ecuador,2004,154.56, S. & Cent. America
Ecuador,2005,169.15, S. & Cent. America
Ecuador,2006,179.65, S. & Cent. America
Ecuador,2007,182.75, S. & Cent. America
Ecuador,2008,188.07, S. & Cent. America
Ecuador,2009,190.67, S. & Cent. America
Ecuador,2010,220.42, S. & Cent. America
Ecuador,2011,226.12, S. & Cent. America
Ecuador,2012,232.98, S. & Cent. America
Ecuador,2013,247.42, S. & Cent. America
Ecuador,2014,260.37, S. & Cent. America
Ecuador,2015,254.21, S. & Cent. America
Ecuador,2016,239.76, S. & Cent. America
Ecuador,2017,237.15, S. & Cent. America
Ecuador,2018,255.29, S. & Cent. America
Other Caribbean,1965,298.49, S. & Cent. America
Other Caribbean,1966,311.86, S. & Cent. America
Other Caribbean,1967,324.94, S. & Cent. America
Other Caribbean,1968,333.44, S. & Cent. America
Other Caribbean,1969,354.59, S. & Cent. America
Other Caribbean,1970,381.58, S. & Cent. America
Other Caribbean,1971,528.28, S. & Cent. America
Other Caribbean,1972,544.55, S. & Cent. America
Other Caribbean,1973,593.68, S. & Cent. America
Other Caribbean,1974,591.74, S. & Cent. America
Other Caribbean,1975,572.85, S. & Cent. America
Other Caribbean,1976,592.46, S. & Cent. America
Other Caribbean,1977,614.61, S. & Cent. America
Other Caribbean,1978,634.08, S. & Cent. America
Other Caribbean,1979,667.3, S. & Cent. America
Other Caribbean,1980,744.91, S. & Cent. America
Other Caribbean,1981,752.59, S. & Cent. America
Other Caribbean,1982,680.45, S. & Cent. America
Other Caribbean,1983,670.36, S. & Cent. America
Other Caribbean,1984,680.95, S. & Cent. America
Other Caribbean,1985,636.33, S. & Cent. America
Other Caribbean,1986,631.51, S. & Cent. America
Other Caribbean,1987,648.91, S. & Cent. America
Other Caribbean,1988,650.17, S. & Cent. America
Other Caribbean,1989,684.62, S. & Cent. America
Other Caribbean,1990,684.6, S. & Cent. America
Other Caribbean,1991,668.36, S. & Cent. America
Other Caribbean,1992,625.35, S. & Cent. America
Other Caribbean,1993,620.03, S. & Cent. America
Other Caribbean,1994,653.27, S. & Cent. America
Other Caribbean,1995,660.67, S. & Cent. America
Other Caribbean,1996,685.32, S. & Cent. America
Other Caribbean,1997,745.25, S. & Cent. America
Other Caribbean,1998,770.84, S. & Cent. America
Other Caribbean,1999,734.39, S. & Cent. America
Other Caribbean,2000,808.79, S. & Cent. America
Other Caribbean,2001,813.5, S. & Cent. America
Other Caribbean,2002,821.69, S. & Cent. America
Other Caribbean,2003,816.34, S. & Cent. America
Other Caribbean,2004,816.79, S. & Cent. America
Other Caribbean,2005,824.78, S. & Cent. America
Other Caribbean,2006,824.22, S. & Cent. America
Other Caribbean,2007,791.75, S. & Cent. America
Other Caribbean,2008,754.46, S. & Cent. America
Other Caribbean,2009,716.88, S. & Cent. America
Other Caribbean,2010,715.6, S. & Cent. America
Other Caribbean,2011,715.71, S. & Cent. America
Other Caribbean,2012,681.56, S. & Cent. America
Other Caribbean,2013,652.15, S. & Cent. America
Other Caribbean,2014,649.79, S. & Cent. America
Other Caribbean,2015,668.88, S. & Cent. America
Other Caribbean,2016,688.46, S. & Cent. America
Other Caribbean,2017,697.32, S. & Cent. America
Other Caribbean,2018,702.18, S. & Cent. America
Other South America,1965,45.92, S. & Cent. America
Other South America,1966,47.39, S. & Cent. America
Other South America,1967,50.62, S. & Cent. America
Other South America,1968,52.28, S. & Cent. America
Other South America,1969,56.23, S. & Cent. America
Other South America,1970,58.47, S. & Cent. America
Other South America,1971,63.08, S. & Cent. America
Other South America,1972,73.42, S. & Cent. America
Other South America,1973,74.16, S. & Cent. America
Other South America,1974,66.06, S. & Cent. America
Other South America,1975,75.58, S. & Cent. America
Other South America,1976,77.02, S. & Cent. America
Other South America,1977,81.58, S. & Cent. America
Other South America,1978,92.4, S. & Cent. America
Other South America,1979,97.29, S. & Cent. America
Other South America,1980,94.61, S. & Cent. America
Other South America,1981,91.25, S. & Cent. America
Other South America,1982,85.87, S. & Cent. America
Other South America,1983,74.85, S. & Cent. America
Other South America,1984,74.86, S. & Cent. America
Other South America,1985,81.66, S. & Cent. America
Other South America,1986,81.15, S. & Cent. America
Other South America,1987,83.55, S. & Cent. America
Other South America,1988,91.02, S. & Cent. America
Other South America,1989,91.79, S. & Cent. America
Other South America,1990,87.52, S. & Cent. America
Other South America,1991,90.92, S. & Cent. America
Other South America,1992,94.82, S. & Cent. America
Other South America,1993,99.11, S. & Cent. America
Other South America,1994,109.38, S. & Cent. America
Other South America,1995,123.62, S. & Cent. America
Other South America,1996,127.67, S. & Cent. America
Other South America,1997,130.46, S. & Cent. America
Other South America,1998,133.48, S. & Cent. America
Other South America,1999,144.04, S. & Cent. America
Other South America,2000,123.31, S. & Cent. America
Other South America,2001,120.71, S. & Cent. America
Other South America,2002,119.61, S. & Cent. America
Other South America,2003,127.18, S. & Cent. America
Other South America,2004,135.72, S. & Cent. America
Other South America,2005,134.85, S. & Cent. America
Other South America,2006,134.93, S. & Cent. America
Other South America,2007,145.06, S. & Cent. America
Other South America,2008,159.8, S. & Cent. America
Other South America,2009,170.64, S. & Cent. America
Other South America,2010,184.29, S. & Cent. America
Other South America,2011,185.19, S. & Cent. America
Other South America,2012,193.27, S. & Cent. America
Other South America,2013,194.4, S. & Cent. America
Other South America,2014,197.86, S. & Cent. America
Other South America,2015,206.15, S. & Cent. America
Other South America,2016,217.14, S. & Cent. America
Other South America,2017,219.07, S. & Cent. America
Other South America,2018,227.54, S. & Cent. America
Peru,1965,74.44, S. & Cent. America
Peru,1966,94.68, S. & Cent. America
Peru,1967,95.45, S. & Cent. America
Peru,1968,95.27, S. & Cent. America
Peru,1969,93.61, S. & Cent. America
Peru,1970,98.04, S. & Cent. America
Peru,1971,98, S. & Cent. America
Peru,1972,84.2, S. & Cent. America
Peru,1973,99.89, S. & Cent. America
Peru,1974,118.09, S. & Cent. America
Peru,1975,120.07, S. & Cent. America
Peru,1976,120.62, S. & Cent. America
Peru,1977,120.08, S. & Cent. America
Peru,1978,118.24, S. & Cent. America
Peru,1979,123.12, S. & Cent. America
Peru,1980,132.45, S. & Cent. America
Peru,1981,135.85, S. & Cent. America
Peru,1982,133.11, S. & Cent. America
Peru,1983,118.02, S. & Cent. America
Peru,1984,121.27, S. & Cent. America
Peru,1985,118.68, S. & Cent. America
Peru,1986,126.79, S. & Cent. America
Peru,1987,136.98, S. & Cent. America
Peru,1988,134.83, S. & Cent. America
Peru,1989,119.47, S. & Cent. America
Peru,1990,119.33, S. & Cent. America
Peru,1991,111.02, S. & Cent. America
Peru,1992,116.2, S. & Cent. America
Peru,1993,121.13, S. & Cent. America
Peru,1994,131.6, S. & Cent. America
Peru,1995,148.89, S. & Cent. America
Peru,1996,153.99, S. & Cent. America
Peru,1997,159.25, S. & Cent. America
Peru,1998,154.63, S. & Cent. America
Peru,1999,159.24, S. & Cent. America
Peru,2000,154.99, S. & Cent. America
Peru,2001,147.29, S. & Cent. America
Peru,2002,146.99, S. & Cent. America
Peru,2003,139.83, S. & Cent. America
Peru,2004,153.01, S. & Cent. America
Peru,2005,154.35, S. & Cent. America
Peru,2006,148.54, S. & Cent. America
Peru,2007,157.39, S. & Cent. America
Peru,2008,175.19, S. & Cent. America
Peru,2009,182.21, S. & Cent. America
Peru,2010,190.8, S. & Cent. America
Peru,2011,219.75, S. & Cent. America
Peru,2012,215.44, S. & Cent. America
Peru,2013,228.21, S. & Cent. America
Peru,2014,224.93, S. & Cent. America
Peru,2015,246.83, S. & Cent. America
Peru,2016,259.29, S. & Cent. America
Peru,2017,258.28, S. & Cent. America
Peru,2018,267.08, S. & Cent. America
Trinidad & Tobago,1965,35.17, S. & Cent. America
Trinidad & Tobago,1966,35.42, S. & Cent. America
Trinidad & Tobago,1967,36.95, S. & Cent. America
Trinidad & Tobago,1968,37.56, S. & Cent. America
Trinidad & Tobago,1969,39.49, S. & Cent. America
Trinidad & Tobago,1970,40.51, S. & Cent. America
Trinidad & Tobago,1971,41.86, S. & Cent. America
Trinidad & Tobago,1972,67.29, S. & Cent. America
Trinidad & Tobago,1973,68.27, S. & Cent. America
Trinidad & Tobago,1974,67.35, S. & Cent. America
Trinidad & Tobago,1975,52.19, S. & Cent. America
Trinidad & Tobago,1976,58.26, S. & Cent. America
Trinidad & Tobago,1977,57.17, S. & Cent. America
Trinidad & Tobago,1978,52.17, S. & Cent. America
Trinidad & Tobago,1979,40.48, S. & Cent. America
Trinidad & Tobago,1980,32.45, S. & Cent. America
Trinidad & Tobago,1981,32.35, S. & Cent. America
Trinidad & Tobago,1982,35.63, S. & Cent. America
Trinidad & Tobago,1983,31.45, S. & Cent. America
Trinidad & Tobago,1984,27.54, S. & Cent. America
Trinidad & Tobago,1985,28.98, S. & Cent. America
Trinidad & Tobago,1986,30.98, S. & Cent. America
Trinidad & Tobago,1987,21.46, S. & Cent. America
Trinidad & Tobago,1988,19.84, S. & Cent. America
Trinidad & Tobago,1989,17.69, S. & Cent. America
Trinidad & Tobago,1990,25.36, S. & Cent. America
Trinidad & Tobago,1991,24.08, S. & Cent. America
Trinidad & Tobago,1992,33.18, S. & Cent. America
Trinidad & Tobago,1993,29.06, S. & Cent. America
Trinidad & Tobago,1994,22.63, S. & Cent. America
Trinidad & Tobago,1995,25.68, S. & Cent. America
Trinidad & Tobago,1996,29.29, S. & Cent. America
Trinidad & Tobago,1997,18.49, S. & Cent. America
Trinidad & Tobago,1998,20.99, S. & Cent. America
Trinidad & Tobago,1999,35.24, S. & Cent. America
Trinidad & Tobago,2000,35.08, S. & Cent. America
Trinidad & Tobago,2001,32.88, S. & Cent. America
Trinidad & Tobago,2002,36.59, S. & Cent. America
Trinidad & Tobago,2003,35.09, S. & Cent. America
Trinidad & Tobago,2004,38.21, S. & Cent. America
Trinidad & Tobago,2005,34.51, S. & Cent. America
Trinidad & Tobago,2006,37.7, S. & Cent. America
Trinidad & Tobago,2007,42.52, S. & Cent. America
Trinidad & Tobago,2008,45.14, S. & Cent. America
Trinidad & Tobago,2009,43.52, S. & Cent. America
Trinidad & Tobago,2010,45.03, S. & Cent. America
Trinidad & Tobago,2011,42.23, S. & Cent. America
Trinidad & Tobago,2012,39.98, S. & Cent. America
Trinidad & Tobago,2013,44.84, S. & Cent. America
Trinidad & Tobago,2014,41.47, S. & Cent. America
Trinidad & Tobago,2015,45.65, S. & Cent. America
Trinidad & Tobago,2016,47.99, S. & Cent. America
Trinidad & Tobago,2017,42.04, S. & Cent. America
Trinidad & Tobago,2018,41.53, S. & Cent. America
Venezuela,1965,183.88, S. & Cent. America
Venezuela,1966,181.47, S. & Cent. America
Venezuela,1967,185.73, S. & Cent. America
Venezuela,1968,201.43, S. & Cent. America
Venezuela,1969,200.37, S. & Cent. America
Venezuela,1970,209.87, S. & Cent. America
Venezuela,1971,212.34, S. & Cent. America
Venezuela,1972,230.82, S. & Cent. America
Venezuela,1973,257.26, S. & Cent. America
Venezuela,1974,259.42, S. & Cent. America
Venezuela,1975,275.92, S. & Cent. America
Venezuela,1976,280.3, S. & Cent. America
Venezuela,1977,314.79, S. & Cent. America
Venezuela,1978,330.87, S. & Cent. America
Venezuela,1979,354.43, S. & Cent. America
Venezuela,1980,423.4, S. & Cent. America
Venezuela,1981,448.34, S. & Cent. America
Venezuela,1982,444.54, S. & Cent. America
Venezuela,1983,435.24, S. & Cent. America
Venezuela,1984,408.38, S. & Cent. America
Venezuela,1985,418.09, S. & Cent. America
Venezuela,1986,435.2, S. & Cent. America
Venezuela,1987,418.92, S. & Cent. America
Venezuela,1988,433.39, S. & Cent. America
Venezuela,1989,422.65, S. & Cent. America
Venezuela,1990,427.93, S. & Cent. America
Venezuela,1991,412.73, S. & Cent. America
Venezuela,1992,488.1, S. & Cent. America
Venezuela,1993,450.24, S. & Cent. America
Venezuela,1994,498.64, S. & Cent. America
Venezuela,1995,484.03, S. & Cent. America
Venezuela,1996,403.33, S. & Cent. America
Venezuela,1997,432.11, S. & Cent. America
Venezuela,1998,474.2, S. & Cent. America
Venezuela,1999,506.74, S. & Cent. America
Venezuela,2000,510.46, S. & Cent. America
Venezuela,2001,572.23, S. & Cent. America
Venezuela,2002,602.74, S. & Cent. America
Venezuela,2003,506.52, S. & Cent. America
Venezuela,2004,544.71, S. & Cent. America
Venezuela,2005,605.78, S. & Cent. America
Venezuela,2006,667.58, S. & Cent. America
Venezuela,2007,640.29, S. & Cent. America
Venezuela,2008,716.09, S. & Cent. America
Venezuela,2009,726.23, S. & Cent. America
Venezuela,2010,725.42, S. & Cent. America
Venezuela,2011,737.2, S. & Cent. America
Venezuela,2012,792.13, S. & Cent. America
Venezuela,2013,782.46, S. & Cent. America
Venezuela,2014,720.01, S. & Cent. America
Venezuela,2015,637.02, S. & Cent. America
Venezuela,2016,536.98, S. & Cent. America
Venezuela,2017,463.03, S. & Cent. America
Venezuela,2018,409.08, S. & Cent. America
