country,year,primary_energy_consumption,region
Lithuania,1983,, Europe
Lithuania,1984,, Europe
Lithuania,1985,15.36, Europe
Lithuania,1986,14.15, Europe
Lithuania,1987,14.85, Europe
Lithuania,1988,15.53, Europe
Lithuania,1989,16.77, Europe
Lithuania,1990,17.05, Europe
Lithuania,1991,18.04, Europe
Lithuania,1992,10.97, Europe
Lithuania,1993,8.56, Europe
Lithuania,1994,7.44, Europe
Lithuania,1995,8.26, Europe
Lithuania,1996,8.97, Europe
Lithuania,1997,8.29, Europe
Lithuania,1998,8.88, Europe
Lithuania,1999,7.4, Europe
Lithuania,2000,6.55, Europe
Lithuania,2001,7.65, Europe
Lithuania,2002,8.16, Europe
Lithuania,2003,8.57, Europe
Lithuania,2004,8.67, Europe
Lithuania,2005,7.93, Europe
Lithuania,2006,7.62, Europe
Lithuania,2007,8.36, Europe
Lithuania,2008,8.3, Europe
Lithuania,2009,7.63, Europe
Lithuania,2010,5.64, Europe
Lithuania,2011,5.85, Europe
Lithuania,2012,5.88, Europe
Lithuania,2013,5.42, Europe
Lithuania,2014,5.23, Europe
Lithuania,2015,5.46, Europe
Lithuania,2016,5.57, Europe
Lithuania,2017,5.88, Europe
Lithuania,2018,5.85, Europe
Luxembourg,1965,3.59, Europe
Luxembourg,1966,3.44, Europe
Luxembourg,1967,3.39, Europe
Luxembourg,1968,3.67, Europe
Luxembourg,1969,3.95, Europe
Luxembourg,1970,4.1, Europe
Luxembourg,1971,3.94, Europe
Luxembourg,1972,4.06, Europe
Luxembourg,1973,4.31, Europe
Luxembourg,1974,4.37, Europe
Luxembourg,1975,3.63, Europe
Luxembourg,1976,3.64, Europe
Luxembourg,1977,3.4, Europe
Luxembourg,1978,3.53, Europe
Luxembourg,1979,3.63, Europe
Luxembourg,1980,3.35, Europe
Luxembourg,1981,2.86, Europe
Luxembourg,1982,2.68, Europe
Luxembourg,1983,2.51, Europe
Luxembourg,1984,2.7, Europe
Luxembourg,1985,2.77, Europe
Luxembourg,1986,2.71, Europe
Luxembourg,1987,2.56, Europe
Luxembourg,1988,2.63, Europe
Luxembourg,1989,3.02, Europe
Luxembourg,1990,3.19, Europe
Luxembourg,1991,3.43, Europe
Luxembourg,1992,3.44, Europe
Luxembourg,1993,3.49, Europe
Luxembourg,1994,3.35, Europe
Luxembourg,1995,2.91, Europe
Luxembourg,1996,3, Europe
Luxembourg,1997,2.93, Europe
Luxembourg,1998,2.83, Europe
Luxembourg,1999,2.99, Europe
Luxembourg,2000,3.19, Europe
Luxembourg,2001,3.42, Europe
Luxembourg,2002,3.74, Europe
Luxembourg,2003,3.93, Europe
Luxembourg,2004,4.45, Europe
Luxembourg,2005,4.51, Europe
Luxembourg,2006,4.43, Europe
Luxembourg,2007,4.3, Europe
Luxembourg,2008,4.27, Europe
Luxembourg,2009,4.09, Europe
Luxembourg,2010,4.3, Europe
Luxembourg,2011,4.19, Europe
Luxembourg,2012,4.12, Europe
Luxembourg,2013,3.92, Europe
Luxembourg,2014,3.8, Europe
Luxembourg,2015,3.69, Europe
Luxembourg,2016,3.65, Europe
Luxembourg,2017,3.8, Europe
Luxembourg,2018,3.99, Europe
Netherlands,1965,35.59, Europe
Netherlands,1966,38.12, Europe
Netherlands,1967,40.31, Europe
Netherlands,1968,45.09, Europe
Netherlands,1969,50.28, Europe
Netherlands,1970,56.73, Europe
Netherlands,1971,59.82, Europe
Netherlands,1972,69.48, Europe
Netherlands,1973,73.9, Europe
Netherlands,1974,70.05, Europe
Netherlands,1975,70.6, Europe
Netherlands,1976,76.99, Europe
Netherlands,1977,75.67, Europe
Netherlands,1978,77.07, Europe
Netherlands,1979,79.7, Europe
Netherlands,1980,74.81, Europe
Netherlands,1981,70.95, Europe
Netherlands,1982,65.58, Europe
Netherlands,1983,65.91, Europe
Netherlands,1984,68.44, Europe
Netherlands,1985,70.66, Europe
Netherlands,1986,74.16, Europe
Netherlands,1987,75.69, Europe
Netherlands,1988,75.94, Europe
Netherlands,1989,76.28, Europe
Netherlands,1990,78.21, Europe
Netherlands,1991,79.7, Europe
Netherlands,1992,80.64, Europe
Netherlands,1993,81.31, Europe
Netherlands,1994,80.43, Europe
Netherlands,1995,83.7, Europe
Netherlands,1996,87.3, Europe
Netherlands,1997,85.76, Europe
Netherlands,1998,86.33, Europe
Netherlands,1999,85.27, Europe
Netherlands,2000,86.38, Europe
Netherlands,2001,89.7, Europe
Netherlands,2002,89.72, Europe
Netherlands,2003,90.34, Europe
Netherlands,2004,93.37, Europe
Netherlands,2005,95.3, Europe
Netherlands,2006,93.35, Europe
Netherlands,2007,94.95, Europe
Netherlands,2008,93.77, Europe
Netherlands,2009,92.43, Europe
Netherlands,2010,97.85, Europe
Netherlands,2011,93.68, Europe
Netherlands,2012,90.64, Europe
Netherlands,2013,87.95, Europe
Netherlands,2014,83.1, Europe
Netherlands,2015,84.15, Europe
Netherlands,2016,85.67, Europe
Netherlands,2017,84.5, Europe
Netherlands,2018,84.79, Europe
North Macedonia,1965,, Europe
North Macedonia,1966,, Europe
North Macedonia,1967,, Europe
North Macedonia,1968,, Europe
North Macedonia,1969,, Europe
North Macedonia,1970,, Europe
North Macedonia,1971,, Europe
North Macedonia,1972,, Europe
North Macedonia,1973,, Europe
North Macedonia,1974,, Europe
North Macedonia,1975,, Europe
North Macedonia,1976,, Europe
North Macedonia,1977,, Europe
North Macedonia,1978,, Europe
North Macedonia,1979,, Europe
North Macedonia,1980,, Europe
North Macedonia,1981,, Europe
North Macedonia,1982,, Europe
North Macedonia,1983,, Europe
North Macedonia,1984,, Europe
North Macedonia,1985,, Europe
North Macedonia,1986,, Europe
North Macedonia,1987,, Europe
North Macedonia,1988,, Europe
North Macedonia,1989,, Europe
North Macedonia,1990,2.54, Europe
North Macedonia,1991,2.51, Europe
North Macedonia,1992,2.58, Europe
North Macedonia,1993,2.59, Europe
North Macedonia,1994,2.43, Europe
North Macedonia,1995,2.44, Europe
North Macedonia,1996,2.84, Europe
North Macedonia,1997,2.56, Europe
North Macedonia,1998,2.89, Europe
North Macedonia,1999,2.76, Europe
North Macedonia,2000,2.62, Europe
North Macedonia,2001,2.48, Europe
North Macedonia,2002,2.42, Europe
North Macedonia,2003,2.72, Europe
North Macedonia,2004,2.68, Europe
North Macedonia,2005,2.77, Europe
North Macedonia,2006,2.81, Europe
North Macedonia,2007,2.81, Europe
North Macedonia,2008,2.72, Europe
North Macedonia,2009,2.67, Europe
North Macedonia,2010,2.88, Europe
North Macedonia,2011,2.89, Europe
North Macedonia,2012,2.69, Europe
North Macedonia,2013,2.58, Europe
North Macedonia,2014,2.4, Europe
North Macedonia,2015,2.52, Europe
North Macedonia,2016,2.62, Europe
North Macedonia,2017,2.53, Europe
North Macedonia,2018,2.65, Europe
Norway,1965,17.12, Europe
Norway,1966,17.58, Europe
Norway,1967,18.86, Europe
Norway,1968,21.12, Europe
Norway,1969,21.23, Europe
Norway,1970,22.29, Europe
Norway,1971,23.53, Europe
Norway,1972,24.94, Europe
Norway,1973,26.39, Europe
Norway,1974,26.38, Europe
Norway,1975,26.78, Europe
Norway,1976,28.67, Europe
Norway,1977,26.52, Europe
Norway,1978,29.75, Europe
Norway,1979,31.82, Europe
Norway,1980,30.32, Europe
Norway,1981,31.91, Europe
Norway,1982,31.51, Europe
Norway,1983,34.51, Europe
Norway,1984,34.99, Europe
Norway,1985,34.58, Europe
Norway,1986,33.84, Europe
Norway,1987,35.49, Europe
Norway,1988,36.51, Europe
Norway,1989,38.83, Europe
Norway,1990,39.2, Europe
Norway,1991,36.19, Europe
Norway,1992,38.09, Europe
Norway,1993,39.34, Europe
Norway,1994,38.09, Europe
Norway,1995,40.33, Europe
Norway,1996,37.21, Europe
Norway,1997,39.11, Europe
Norway,1998,40.62, Europe
Norway,1999,41.63, Europe
Norway,2000,45.93, Europe
Norway,2001,41.96, Europe
Norway,2002,43.75, Europe
Norway,2003,38.99, Europe
Norway,2004,39.85, Europe
Norway,2005,45.49, Europe
Norway,2006,41.91, Europe
Norway,2007,45.12, Europe
Norway,2008,46.38, Europe
Norway,2009,43.05, Europe
Norway,2010,41.55, Europe
Norway,2011,42.39, Europe
Norway,2012,47.28, Europe
Norway,2013,44.31, Europe
Norway,2014,45.71, Europe
Norway,2015,46.53, Europe
Norway,2016,47.23, Europe
Norway,2017,47.63, Europe
Norway,2018,47.38, Europe
Other Europe,1965,15.67, Europe
Other Europe,1966,16.48, Europe
Other Europe,1967,16.7, Europe
Other Europe,1968,18.38, Europe
Other Europe,1969,19.58, Europe
Other Europe,1970,21.62, Europe
Other Europe,1971,25.3, Europe
Other Europe,1972,26.34, Europe
Other Europe,1973,27.66, Europe
Other Europe,1974,30.62, Europe
Other Europe,1975,30.9, Europe
Other Europe,1976,32.92, Europe
Other Europe,1977,35.27, Europe
Other Europe,1978,38.39, Europe
Other Europe,1979,41.64, Europe
Other Europe,1980,40.39, Europe
Other Europe,1981,40.3, Europe
Other Europe,1982,41.96, Europe
Other Europe,1983,45.27, Europe
Other Europe,1984,47.26, Europe
Other Europe,1985,60.32, Europe
Other Europe,1986,63.25, Europe
Other Europe,1987,64.02, Europe
Other Europe,1988,66.01, Europe
Other Europe,1989,64.11, Europe
Other Europe,1990,45.34, Europe
Other Europe,1991,39.86, Europe
Other Europe,1992,34.86, Europe
Other Europe,1993,30.06, Europe
Other Europe,1994,25.61, Europe
Other Europe,1995,26.27, Europe
Other Europe,1996,28.67, Europe
Other Europe,1997,30.93, Europe
Other Europe,1998,31.41, Europe
Other Europe,1999,28.5, Europe
Other Europe,2000,30.67, Europe
Other Europe,2001,32.08, Europe
Other Europe,2002,33.68, Europe
Other Europe,2003,35.65, Europe
Other Europe,2004,38.75, Europe
Other Europe,2005,38.26, Europe
Other Europe,2006,39.28, Europe
Other Europe,2007,38.19, Europe
Other Europe,2008,39.14, Europe
Other Europe,2009,39.76, Europe
Other Europe,2010,42.51, Europe
Other Europe,2011,41.77, Europe
Other Europe,2012,39.2, Europe
Other Europe,2013,41.52, Europe
Other Europe,2014,38.16, Europe
Other Europe,2015,40.72, Europe
Other Europe,2016,43.31, Europe
Other Europe,2017,42.76, Europe
Other Europe,2018,44.74, Europe
Poland,1965,66.7, Europe
Poland,1966,68, Europe
Poland,1967,69.99, Europe
Poland,1968,75.32, Europe
Poland,1969,80.46, Europe
Poland,1970,84.89, Europe
Poland,1971,87.58, Europe
Poland,1972,92.37, Europe
Poland,1973,94.11, Europe
Poland,1974,97.2, Europe
Poland,1975,104.86, Europe
Poland,1976,110.48, Europe
Poland,1977,115.19, Europe
Poland,1978,120.94, Europe
Poland,1979,122.74, Europe
Poland,1980,128.52, Europe
Poland,1981,115.87, Europe
Poland,1982,118.01, Europe
Poland,1983,118.54, Europe
Poland,1984,123.24, Europe
Poland,1985,126.02, Europe
Poland,1986,129.59, Europe
Poland,1987,133.79, Europe
Poland,1988,131.23, Europe
Poland,1989,126.31, Europe
Poland,1990,104.03, Europe
Poland,1991,101.78, Europe
Poland,1992,97.32, Europe
Poland,1993,97.28, Europe
Poland,1994,93.09, Europe
Poland,1995,95.28, Europe
Poland,1996,100.02, Europe
Poland,1997,99.04, Europe
Poland,1998,94.87, Europe
Poland,1999,93.03, Europe
Poland,2000,87.42, Europe
Poland,2001,86.8, Europe
Poland,2002,85.87, Europe
Poland,2003,88.88, Europe
Poland,2004,89.45, Europe
Poland,2005,91.42, Europe
Poland,2006,95.95, Europe
Poland,2007,95.65, Europe
Poland,2008,97.37, Europe
Poland,2009,93.93, Europe
Poland,2010,100, Europe
Poland,2011,100.52, Europe
Poland,2012,97.52, Europe
Poland,2013,97.82, Europe
Poland,2014,94.22, Europe
Poland,2015,95.24, Europe
Poland,2016,99.42, Europe
Poland,2017,103.41, Europe
Poland,2018,105.15, Europe
Portugal,1965,4.16, Europe
Portugal,1966,4.53, Europe
Portugal,1967,4.85, Europe
Portugal,1968,4.95, Europe
Portugal,1969,5.34, Europe
Portugal,1970,6.44, Europe
Portugal,1971,7.1, Europe
Portugal,1972,7.71, Europe
Portugal,1973,8.53, Europe
Portugal,1974,8.93, Europe
Portugal,1975,8.91, Europe
Portugal,1976,8.86, Europe
Portugal,1977,9.92, Europe
Portugal,1978,10.44, Europe
Portugal,1979,11.08, Europe
Portugal,1980,10.84, Europe
Portugal,1981,10.72, Europe
Portugal,1982,11.56, Europe
Portugal,1983,11.94, Europe
Portugal,1984,12.4, Europe
Portugal,1985,12.63, Europe
Portugal,1986,13.44, Europe
Portugal,1987,13.74, Europe
Portugal,1988,15.19, Europe
Portugal,1989,16.61, Europe
Portugal,1990,16.78, Europe
Portugal,1991,17.42, Europe
Portugal,1992,17.72, Europe
Portugal,1993,18.13, Europe
Portugal,1994,18.74, Europe
Portugal,1995,20.63, Europe
Portugal,1996,21.1, Europe
Portugal,1997,21.46, Europe
Portugal,1998,23.45, Europe
Portugal,1999,24.14, Europe
Portugal,2000,24.84, Europe
Portugal,2001,25.15, Europe
Portugal,2002,25.13, Europe
Portugal,2003,25.64, Europe
Portugal,2004,25.28, Europe
Portugal,2005,25.32, Europe
Portugal,2006,25.01, Europe
Portugal,2007,25.21, Europe
Portugal,2008,24.37, Europe
Portugal,2009,24.55, Europe
Portugal,2010,25.79, Europe
Portugal,2011,24.65, Europe
Portugal,2012,22.56, Europe
Portugal,2013,24.73, Europe
Portugal,2014,24.95, Europe
Portugal,2015,24.78, Europe
Portugal,2016,26.19, Europe
Portugal,2017,25.76, Europe
Portugal,2018,25.97, Europe
Romania,1965,23.94, Europe
Romania,1966,25.53, Europe
Romania,1967,28.48, Europe
Romania,1968,30.31, Europe
Romania,1969,34.83, Europe
Romania,1970,37.07, Europe
Romania,1971,39.3, Europe
Romania,1972,41.35, Europe
Romania,1973,45, Europe
Romania,1974,45.29, Europe
Romania,1975,49.25, Europe
Romania,1976,53.28, Europe
Romania,1977,56.48, Europe
Romania,1978,60.82, Europe
Romania,1979,62.01, Europe
Romania,1980,62.58, Europe
Romania,1981,62.72, Europe
Romania,1982,62.2, Europe
Romania,1983,61.82, Europe
Romania,1984,61.33, Europe
Romania,1985,60.93, Europe
Romania,1986,62.47, Europe
Romania,1987,64.79, Europe
Romania,1988,65.63, Europe
Romania,1989,65.8, Europe
Romania,1990,62.9, Europe
Romania,1991,53.28, Europe
Romania,1992,47.02, Europe
Romania,1993,45.66, Europe
Romania,1994,43.04, Europe
Romania,1995,47.24, Europe
Romania,1996,46.95, Europe
Romania,1997,44.41, Europe
Romania,1998,40.55, Europe
Romania,1999,35.61, Europe
Romania,2000,35.63, Europe
Romania,2001,36.07, Europe
Romania,2002,37.47, Europe
Romania,2003,37.57, Europe
Romania,2004,38.9, Europe
Romania,2005,38.95, Europe
Romania,2006,39.82, Europe
Romania,2007,38.48, Europe
Romania,2008,38.59, Europe
Romania,2009,33.75, Europe
Romania,2010,34.02, Europe
Romania,2011,34.94, Europe
Romania,2012,33.64, Europe
Romania,2013,31.37, Europe
Romania,2014,32.7, Europe
Romania,2015,32.78, Europe
Romania,2016,32.83, Europe
Romania,2017,33.36, Europe
Romania,2018,33.4, Europe
Slovakia,1965,9.12, Europe
Slovakia,1966,9.45, Europe
Slovakia,1967,9.51, Europe
Slovakia,1968,10.5, Europe
Slovakia,1969,10.98, Europe
Slovakia,1970,12.13, Europe
Slovakia,1971,13.02, Europe
Slovakia,1972,13.69, Europe
Slovakia,1973,14.25, Europe
Slovakia,1974,14.97, Europe
Slovakia,1975,15.68, Europe
Slovakia,1976,16.27, Europe
Slovakia,1977,17.1, Europe
Slovakia,1978,17.95, Europe
Slovakia,1979,18.44, Europe
Slovakia,1980,18.69, Europe
Slovakia,1981,18.54, Europe
Slovakia,1982,18.34, Europe
Slovakia,1983,18.38, Europe
Slovakia,1984,19.8, Europe
Slovakia,1985,20.38, Europe
Slovakia,1986,20.18, Europe
Slovakia,1987,20.63, Europe
Slovakia,1988,20.74, Europe
Slovakia,1989,21.03, Europe
Slovakia,1990,21.09, Europe
Slovakia,1991,18.86, Europe
Slovakia,1992,18.13, Europe
Slovakia,1993,17.75, Europe
Slovakia,1994,17.44, Europe
Slovakia,1995,17.7, Europe
Slovakia,1996,17.84, Europe
Slovakia,1997,17.52, Europe
Slovakia,1998,17.69, Europe
Slovakia,1999,17.81, Europe
Slovakia,2000,18.34, Europe
Slovakia,2001,18.9, Europe
Slovakia,2002,19.07, Europe
Slovakia,2003,18.55, Europe
Slovakia,2004,18.08, Europe
Slovakia,2005,19.1, Europe
Slovakia,2006,18.45, Europe
Slovakia,2007,17.35, Europe
Slovakia,2008,17.98, Europe
Slovakia,2009,16.41, Europe
Slovakia,2010,17.5, Europe
Slovakia,2011,16.83, Europe
Slovakia,2012,16.19, Europe
Slovakia,2013,16.88, Europe
Slovakia,2014,15.52, Europe
Slovakia,2015,15.69, Europe
Slovakia,2016,15.78, Europe
Slovakia,2017,16.71, Europe
Slovakia,2018,16.32, Europe
Slovenia,1965,, Europe
Slovenia,1966,, Europe
Slovenia,1967,, Europe
Slovenia,1968,, Europe
Slovenia,1969,, Europe
Slovenia,1970,, Europe
Slovenia,1971,, Europe
Slovenia,1972,, Europe
Slovenia,1973,, Europe
Slovenia,1974,, Europe
Slovenia,1975,, Europe
Slovenia,1976,, Europe
Slovenia,1977,, Europe
Slovenia,1978,, Europe
Slovenia,1979,, Europe
Slovenia,1980,, Europe
Slovenia,1981,, Europe
Slovenia,1982,, Europe
Slovenia,1983,, Europe
Slovenia,1984,, Europe
Slovenia,1985,, Europe
Slovenia,1986,, Europe
Slovenia,1987,, Europe
Slovenia,1988,, Europe
Slovenia,1989,, Europe
Slovenia,1990,5.79, Europe
Slovenia,1991,5.78, Europe
Slovenia,1992,5.41, Europe
Slovenia,1993,5.58, Europe
Slovenia,1994,5.92, Europe
Slovenia,1995,6.23, Europe
Slovenia,1996,6.54, Europe
Slovenia,1997,6.7, Europe
Slovenia,1998,6.71, Europe
Slovenia,1999,6.63, Europe
Slovenia,2000,6.57, Europe
Slovenia,2001,6.88, Europe
Slovenia,2002,6.86, Europe
Slovenia,2003,6.76, Europe
Slovenia,2004,7.17, Europe
Slovenia,2005,7.19, Europe
Slovenia,2006,7.27, Europe
Slovenia,2007,7.25, Europe
Slovenia,2008,7.94, Europe
Slovenia,2009,7.34, Europe
Slovenia,2010,7.37, Europe
Slovenia,2011,7.17, Europe
Slovenia,2012,6.98, Europe
Slovenia,2013,6.91, Europe
Slovenia,2014,7.1, Europe
Slovenia,2015,6.42, Europe
Slovenia,2016,6.88, Europe
Slovenia,2017,6.88, Europe
Slovenia,2018,7.03, Europe
Spain,1965,28.54, Europe
Spain,1966,32.18, Europe
Spain,1967,34.84, Europe
Spain,1968,36.65, Europe
Spain,1969,41.41, Europe
Spain,1970,44.79, Europe
Spain,1971,49.26, Europe
Spain,1972,52.89, Europe
Spain,1973,58.26, Europe
Spain,1974,60.77, Europe
Spain,1975,62.49, Europe
Spain,1976,66.93, Europe
Spain,1977,68.95, Europe
Spain,1978,69.22, Europe
Spain,1979,74.51, Europe
Spain,1980,75.33, Europe
Spain,1981,76.09, Europe
Spain,1982,75.94, Europe
Spain,1983,77.7, Europe
Spain,1984,78.62, Europe
Spain,1985,77.9, Europe
Spain,1986,79.54, Europe
Spain,1987,82.43, Europe
Spain,1988,85.78, Europe
Spain,1989,90.31, Europe
Spain,1990,90.21, Europe
Spain,1991,93.38, Europe
Spain,1992,98.17, Europe
Spain,1993,94.8, Europe
Spain,1994,99.26, Europe
Spain,1995,103.24, Europe
Spain,1996,106.92, Europe
Spain,1997,113.04, Europe
Spain,1998,118.43, Europe
Spain,1999,122.38, Europe
Spain,2000,129.28, Europe
Spain,2001,135.24, Europe
Spain,2002,137.24, Europe
Spain,2003,145.29, Europe
Spain,2004,151.36, Europe
Spain,2005,152.96, Europe
Spain,2006,155.19, Europe
Spain,2007,158.64, Europe
Spain,2008,154.5, Europe
Spain,2009,143.39, Europe
Spain,2010,146.47, Europe
Spain,2011,143.89, Europe
Spain,2012,143.19, Europe
Spain,2013,135.9, Europe
Spain,2014,133.54, Europe
Spain,2015,135.41, Europe
Spain,2016,136.94, Europe
Spain,2017,138.8, Europe
Spain,2018,141.36, Europe
Sweden,1965,32.5, Europe
Sweden,1966,34.77, Europe
Sweden,1967,35.53, Europe
Sweden,1968,38.06, Europe
Sweden,1969,38.24, Europe
Sweden,1970,40.68, Europe
Sweden,1971,41.13, Europe
Sweden,1972,42.34, Europe
Sweden,1973,44.69, Europe
Sweden,1974,41.31, Europe
Sweden,1975,43.7, Europe
Sweden,1976,46.56, Europe
Sweden,1977,45.9, Europe
Sweden,1978,53.49, Europe
Sweden,1979,56.5, Europe
Sweden,1980,53.06, Europe
Sweden,1981,52.42, Europe
Sweden,1982,49.86, Europe
Sweden,1983,49.26, Europe
Sweden,1984,51.99, Europe
Sweden,1985,56.39, Europe
Sweden,1986,58.64, Europe
Sweden,1987,57.12, Europe
Sweden,1988,55.82, Europe
Sweden,1989,54.66, Europe
Sweden,1990,55.4, Europe
Sweden,1991,52.49, Europe
Sweden,1992,52.83, Europe
Sweden,1993,52.25, Europe
Sweden,1994,52.48, Europe
Sweden,1995,52.92, Europe
Sweden,1996,51.73, Europe
Sweden,1997,53.21, Europe
Sweden,1998,57.62, Europe
Sweden,1999,55.94, Europe
Sweden,2000,51.64, Europe
Sweden,2001,55.63, Europe
Sweden,2002,52.45, Europe
Sweden,2003,50.64, Europe
Sweden,2004,54.51, Europe
Sweden,2005,56.05, Europe
Sweden,2006,52.85, Europe
Sweden,2007,53.85, Europe
Sweden,2008,53.05, Europe
Sweden,2009,48.67, Europe
Sweden,2010,51.79, Europe
Sweden,2011,51.41, Europe
Sweden,2012,54.7, Europe
Sweden,2013,51.52, Europe
Sweden,2014,51.49, Europe
Sweden,2015,53.26, Europe
Sweden,2016,52.56, Europe
Sweden,2017,54.38, Europe
Sweden,2018,53.61, Europe
Switzerland,1965,15.02, Europe
Switzerland,1966,16.09, Europe
Switzerland,1967,17.17, Europe
Switzerland,1968,18.09, Europe
Switzerland,1969,18.77, Europe
Switzerland,1970,20.73, Europe
Switzerland,1971,21.39, Europe
Switzerland,1972,20.78, Europe
Switzerland,1973,23.01, Europe
Switzerland,1974,21.71, Europe
Switzerland,1975,22.56, Europe
Switzerland,1976,21.75, Europe
Switzerland,1977,24.01, Europe
Switzerland,1978,23.64, Europe
Switzerland,1979,23.08, Europe
Switzerland,1980,25.06, Europe
Switzerland,1981,24.92, Europe
Switzerland,1982,24.37, Europe
Switzerland,1983,25.41, Europe
Switzerland,1984,24.64, Europe
Switzerland,1985,26.53, Europe
Switzerland,1986,27.88, Europe
Switzerland,1987,27.65, Europe
Switzerland,1988,27.85, Europe
Switzerland,1989,26.1, Europe
Switzerland,1990,27.24, Europe
Switzerland,1991,27.96, Europe
Switzerland,1992,28.4, Europe
Switzerland,1993,28.27, Europe
Switzerland,1994,29.66, Europe
Switzerland,1995,28.13, Europe
Switzerland,1996,27.3, Europe
Switzerland,1997,29.12, Europe
Switzerland,1998,29.3, Europe
Switzerland,1999,30.27, Europe
Switzerland,2000,29.55, Europe
Switzerland,2001,31.65, Europe
Switzerland,2002,29.59, Europe
Switzerland,2003,29.35, Europe
Switzerland,2004,29.01, Europe
Switzerland,2005,27.95, Europe
Switzerland,2006,29.18, Europe
Switzerland,2007,28.86, Europe
Switzerland,2008,29.92, Europe
Switzerland,2009,29.94, Europe
Switzerland,2010,29.19, Europe
Switzerland,2011,27.83, Europe
Switzerland,2012,29.44, Europe
Switzerland,2013,30.3, Europe
Switzerland,2014,29.02, Europe
Switzerland,2015,28.42, Europe
Switzerland,2016,26.77, Europe
Switzerland,2017,26.89, Europe
Switzerland,2018,27.82, Europe
Turkey,1965,7.8, Europe
Turkey,1966,8.95, Europe
Turkey,1967,9.26, Europe
Turkey,1968,10.77, Europe
Turkey,1969,11.76, Europe
Turkey,1970,12.52, Europe
Turkey,1971,13.88, Europe
Turkey,1972,15.5, Europe
Turkey,1973,17.6, Europe
Turkey,1974,17.93, Europe
Turkey,1975,19.92, Europe
Turkey,1976,22.39, Europe
Turkey,1977,24.52, Europe
Turkey,1978,25.92, Europe
Turkey,1979,24.41, Europe
Turkey,1980,25.34, Europe
Turkey,1981,25.54, Europe
Turkey,1982,27.87, Europe
Turkey,1983,28.89, Europe
Turkey,1984,30.38, Europe
Turkey,1985,32.86, Europe
Turkey,1986,35.84, Europe
Turkey,1987,40.72, Europe
Turkey,1988,44.54, Europe
Turkey,1989,44, Europe
Turkey,1990,47.67, Europe
Turkey,1991,48.69, Europe
Turkey,1992,51.13, Europe
Turkey,1993,55.42, Europe
Turkey,1994,53.74, Europe
Turkey,1995,60.09, Europe
Turkey,1996,65.5, Europe
Turkey,1997,68.59, Europe
Turkey,1998,70.3, Europe
Turkey,1999,68.64, Europe
Turkey,2000,73.47, Europe
Turkey,2001,66.91, Europe
Turkey,2002,73.07, Europe
Turkey,2003,77.45, Europe
Turkey,2004,82.82, Europe
Turkey,2005,84.91, Europe
Turkey,2006,94.27, Europe
Turkey,2007,100.36, Europe
Turkey,2008,100.79, Europe
Turkey,2009,102.16, Europe
Turkey,2010,107.63, Europe
Turkey,2011,115.1, Europe
Turkey,2012,122.29, Europe
Turkey,2013,121.52, Europe
Turkey,2014,125.39, Europe
Turkey,2015,137.19, Europe
Turkey,2016,144.58, Europe
Turkey,2017,152.71, Europe
Turkey,2018,153.54, Europe
Ukraine,1965,, Europe
Ukraine,1966,, Europe
Ukraine,1967,, Europe
Ukraine,1968,, Europe
Ukraine,1969,, Europe
Ukraine,1970,, Europe
Ukraine,1971,, Europe
Ukraine,1972,, Europe
Ukraine,1973,, Europe
Ukraine,1974,, Europe
Ukraine,1975,, Europe
Ukraine,1976,, Europe
Ukraine,1977,, Europe
Ukraine,1978,, Europe
Ukraine,1979,, Europe
Ukraine,1980,, Europe
Ukraine,1981,, Europe
Ukraine,1982,, Europe
Ukraine,1983,, Europe
Ukraine,1984,, Europe
Ukraine,1985,229.89, Europe
Ukraine,1986,231.24, Europe
Ukraine,1987,236.32, Europe
Ukraine,1988,236.58, Europe
Ukraine,1989,226.79, Europe
Ukraine,1990,263.65, Europe
Ukraine,1991,240.12, Europe
Ukraine,1992,210.7, Europe
Ukraine,1993,177.02, Europe
Ukraine,1994,151.46, Europe
Ukraine,1995,142.17, Europe
Ukraine,1996,140.05, Europe
Ukraine,1997,137.53, Europe
Ukraine,1998,132.43, Europe
Ukraine,1999,135.14, Europe
Ukraine,2000,135.5, Europe
Ukraine,2001,135.51, Europe
Ukraine,2002,133.51, Europe
Ukraine,2003,137.17, Europe
Ukraine,2004,138.14, Europe
Ukraine,2005,136.68, Europe
Ukraine,2006,138.18, Europe
Ukraine,2007,134.89, Europe
Ukraine,2008,133.5, Europe
Ukraine,2009,113.44, Europe
Ukraine,2010,121.5, Europe
Ukraine,2011,126.33, Europe
Ukraine,2012,123.13, Europe
Ukraine,2013,117.32, Europe
Ukraine,2014,103.2, Europe
Ukraine,2015,85.66, Europe
Ukraine,2016,89.83, Europe
Ukraine,2017,83.36, Europe
Ukraine,2018,84.01, Europe
United Kingdom,1965,198.76, Europe
United Kingdom,1966,199.64, Europe
United Kingdom,1967,199.64, Europe
United Kingdom,1968,206.78, Europe
United Kingdom,1969,214.25, Europe
United Kingdom,1970,218.76, Europe
United Kingdom,1971,214.71, Europe
United Kingdom,1972,217.85, Europe
United Kingdom,1973,228.73, Europe
United Kingdom,1974,217.11, Europe
United Kingdom,1975,204.71, Europe
United Kingdom,1976,208.81, Europe
United Kingdom,1977,212.68, Europe
United Kingdom,1978,213.95, Europe
United Kingdom,1979,223.97, Europe
United Kingdom,1980,203.98, Europe
United Kingdom,1981,198.28, Europe
